,Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseStyleint
998,2459,4,51.0,6120,1,3,3,4,3,5,7,1950,7,2007,8,4,,1.5
999,2460,4,69.25566076574722,6240,1,3,3,4,3,6,5,1950,3,2007,8,4,,1.75
1000,2461,4,52.0,6240,1,3,3,4,3,5,8,1952,7,2007,8,4,,1.75
1001,2462,4,52.0,6240,1,3,3,4,3,5,7,1992,7,2007,8,4,,1.75
1002,2463,4,51.0,6120,1,3,3,4,3,5,6,1950,8,2007,8,4,,1.75
1003,2464,4,47.0,7755,1,3,3,4,17,6,8,1995,5,2007,8,4,,2.0
1004,2465,3,60.0,8850,1,3,0,4,3,6,7,1950,2,2007,8,4,,1.75
1005,2466,3,60.0,8550,1,3,3,4,3,5,5,1950,10,2007,5,3,,1.75
1006,2467,4,69.25566076574722,5700,1,0,3,0,17,7,6,1990,9,2007,8,4,,2.0
1007,2468,4,40.0,5680,1,3,3,4,17,5,4,1950,9,2007,8,1,,1.75
1008,2469,4,40.0,5680,1,3,3,4,17,5,3,1950,9,2007,8,1,,1.75
1009,2470,4,120.0,13200,1,3,3,0,9,6,6,1963,4,2007,8,4,,1.5
1010,2471,4,60.0,9780,1,3,3,4,9,7,9,2005,4,2007,8,4,,2.0
1011,2472,4,60.0,10320,1,3,3,4,9,6,5,1950,5,2007,8,4,,1.75
1012,2473,4,52.0,4330,1,3,3,4,9,4,6,1958,2,2007,0,0,,1.75
1013,2474,4,60.0,10320,1,3,3,0,9,4,1,1950,9,2007,0,0,,1.75
1014,2475,3,107.0,12888,1,3,0,4,19,7,8,1980,4,2007,8,4,,2.0
1015,2476,3,59.0,4484,1,0,3,0,18,5,6,1979,7,2007,8,4,,1.75
1016,2477,3,75.0,11235,1,3,3,4,19,5,5,1963,3,2007,8,4,,1.5
1017,2478,3,75.0,11235,1,3,3,4,19,5,5,1980,11,2007,8,4,,1.5
1018,2479,3,62.0,14299,1,3,3,4,19,4,3,1964,7,2007,8,4,,1.0
1019,2480,3,65.0,14149,1,0,3,4,19,5,8,2001,5,2007,8,4,,1.5
1020,2481,3,69.25566076574722,11677,1,0,3,4,19,5,4,1966,2,2007,8,4,,1.0
1021,2482,3,70.0,8425,1,3,3,3,19,5,6,1990,5,2007,8,4,,1.0
1022,2483,3,86.0,8665,1,0,3,4,19,5,5,1968,1,2007,8,4,,1.0
1023,2484,3,69.25566076574722,8398,1,0,3,4,19,5,5,1967,6,2007,8,4,,1.0
1024,2485,3,69.25566076574722,8169,1,3,3,0,19,5,7,1966,7,2007,8,4,,1.0
1025,2486,3,81.0,14175,1,3,0,4,19,5,5,1998,12,2007,8,4,,1.0
1026,2487,3,99.0,16779,1,3,3,4,19,5,4,1996,5,2007,8,4,,2.0
1027,2488,3,70.0,6960,1,3,3,4,19,7,8,1998,7,2007,8,4,,1.75
1028,2489,3,91.0,11375,1,3,3,4,19,6,5,1995,10,2007,8,4,,1.0
1030,2491,3,69.25566076574722,9000,1,3,3,4,19,4,7,1950,5,2007,8,4,,1.0
1031,2492,3,69.25566076574722,11075,1,3,3,0,4,6,5,1984,2,2007,8,4,,1.0
1032,2493,3,69.25566076574722,17541,1,0,3,0,7,5,7,2005,7,2007,8,4,,1.0
1033,2494,3,69.25566076574722,22692,1,0,3,4,7,5,5,1953,3,2007,0,4,,1.0
1034,2495,3,84.0,17808,1,3,3,4,7,4,5,1950,7,2007,8,4,,1.0
1035,2496,3,102.0,12671,1,0,3,0,4,6,7,1994,7,2007,8,4,,1.0
1036,2497,3,70.0,10512,1,3,3,4,7,6,6,1954,5,2007,8,4,,1.75
1037,2498,3,60.0,5400,1,3,1,4,18,5,5,1958,5,2007,8,4,,1.0
1038,2499,3,69.25566076574722,11515,1,0,3,1,7,4,5,1994,8,2007,8,4,,1.0
1039,2500,3,39.0,3869,1,3,3,4,7,5,6,1984,7,2007,8,4,,1.0
1040,2501,3,58.0,9280,1,3,3,4,7,5,6,1951,4,2007,8,4,,1.0
1041,2502,3,60.0,11100,1,3,3,4,7,5,6,1994,7,2007,8,4,,1.75
1042,2503,3,50.0,7550,1,3,3,4,7,4,5,1950,3,2007,8,4,,1.75
1043,2504,3,104.0,23920,1,3,3,4,20,6,5,1984,4,2007,8,4,,1.75
1044,2505,3,75.0,9317,1,3,3,4,20,7,5,2001,7,2007,1,4,,2.0
1045,2506,3,71.0,9178,1,3,3,4,5,8,5,2007,9,2007,6,5,,1.0
1046,2507,3,93.0,10481,1,0,3,4,5,8,5,2007,6,2007,6,5,,1.0
1047,2508,3,66.0,10235,1,0,3,4,5,8,5,2007,9,2007,6,5,,1.0
1048,2509,3,75.0,11750,1,0,3,4,5,7,5,2006,6,2007,8,4,,1.0
1049,2510,3,73.0,8760,1,3,3,4,5,8,5,2006,6,2007,8,4,,1.0
1050,2511,3,64.0,7242,1,3,3,4,5,7,5,2006,7,2007,8,4,,1.0
1051,2512,3,78.0,9316,1,3,3,4,5,7,5,2006,10,2007,8,4,,2.0
1052,2513,3,69.25566076574722,8883,1,0,3,4,20,7,5,1988,5,2007,8,4,,2.0
1053,2514,3,155.0,20064,1,0,2,4,4,8,6,1976,5,2007,8,4,,1.0
1054,2515,3,69.25566076574722,14217,1,1,3,1,5,5,5,1994,8,2007,8,4,,1.0
1055,2516,3,57.0,10021,1,0,3,4,5,6,6,2006,5,2007,8,4,,2.0
1056,2517,3,60.0,8428,1,1,3,4,5,5,7,1994,7,2007,8,4,,1.0
1057,2518,3,70.0,16561,1,1,2,4,5,5,5,1996,7,2007,8,4,,1.0
1058,2519,3,47.0,10820,1,1,3,1,5,7,5,1999,3,2007,8,4,,2.0
1059,2520,3,43.0,12352,1,1,3,1,5,7,5,1999,3,2007,8,4,,2.0
1060,2521,3,68.0,9543,1,0,3,4,5,7,5,2001,2,2007,8,4,,2.0
1061,2522,3,69.25566076574722,8826,1,3,3,4,5,7,5,2000,7,2007,8,4,,2.0
1062,2523,3,97.0,11800,1,0,0,4,5,5,5,1974,8,2007,8,3,,1.0
1063,2524,3,59.0,8660,1,0,3,4,5,5,5,1976,7,2007,8,4,,1.5
1064,2525,3,72.0,9720,1,3,3,4,5,5,7,1977,6,2007,8,4,,1.5
1065,2526,3,45.0,8982,1,0,3,1,5,5,5,1977,1,2007,8,4,,1.0
1066,2527,3,39.0,16300,1,0,3,1,5,5,4,1977,1,2007,8,4,,1.0
1067,2528,3,75.0,9675,1,3,3,0,5,5,6,1975,9,2007,2,4,,1.0
1068,2529,3,60.0,7200,1,3,3,4,5,5,5,2000,9,2007,8,4,,1.0
1069,2530,3,60.0,7200,1,3,3,4,5,4,8,2006,10,2007,8,4,,1.0
1070,2531,3,69.25566076574722,11354,1,3,3,4,5,7,5,2000,1,2007,8,4,,1.0
1071,2532,3,70.0,8749,1,3,3,4,5,7,5,2003,6,2007,8,4,,2.0
1072,2533,3,65.0,8158,1,3,3,4,5,7,5,2002,8,2007,8,4,,2.0
1073,2534,3,73.0,11927,1,3,3,4,5,8,5,1995,6,2007,8,4,,1.0
1074,2535,3,69.25566076574722,12728,1,3,3,4,5,8,5,2001,1,2007,8,4,,2.0
1075,2536,3,69.25566076574722,15295,1,2,3,0,5,7,5,2002,6,2007,8,4,,2.0
1076,2537,3,73.0,17227,1,1,3,1,5,8,5,2000,1,2007,8,4,,1.0
1077,2538,3,70.0,8145,1,0,3,4,5,7,5,2007,6,2007,6,5,,2.0
1078,2539,3,65.0,8769,1,3,3,2,5,7,5,2005,10,2007,8,4,,1.0
1079,2540,3,64.0,8334,1,3,3,4,5,6,5,2007,7,2007,6,5,,1.0
1080,2541,3,64.0,8333,1,3,3,4,5,7,5,2006,5,2007,8,4,,2.0
1081,2542,3,64.0,9045,1,0,3,4,5,5,5,2005,6,2007,8,4,,2.0
1082,2543,3,75.0,9825,1,3,2,4,7,5,5,1967,8,2007,8,0,,1.5
1083,2544,3,67.0,8308,1,3,3,4,7,4,6,1963,6,2007,0,4,,1.0
1084,2545,3,74.0,16287,1,3,3,4,7,5,6,1950,7,2007,8,4,,1.75
1085,2546,3,80.0,8240,1,3,3,4,7,6,6,1960,6,2007,8,4,,1.0
1086,2547,3,65.0,6285,1,3,3,4,7,6,6,1976,4,2007,8,4,,1.5
1087,2548,3,69.25566076574722,9555,1,0,3,1,7,5,6,1979,2,2007,8,4,,2.0
1088,2549,3,60.0,7023,1,3,3,4,7,5,5,2006,5,2007,8,4,,2.0
1089,2550,3,128.0,39290,1,0,0,4,7,10,5,2009,10,2007,6,5,,1.0
1090,2551,4,35.0,3675,1,3,3,4,7,6,5,2005,5,2007,8,4,,1.5
1091,2552,3,64.0,6400,1,3,3,4,7,5,7,2000,12,2007,8,4,,1.0
1092,2553,3,74.0,6882,1,3,3,0,7,4,3,1955,9,2007,8,4,,1.0
1093,2554,3,52.0,8741,1,3,3,4,7,5,6,1950,7,2007,8,0,,1.0
1094,2555,3,62.0,10042,1,3,0,0,7,6,8,1995,8,2007,8,4,,1.75
1095,2556,3,60.0,8172,1,3,3,4,7,4,5,1955,7,2007,8,4,,1.0
1096,2557,3,60.0,8172,1,3,1,4,7,4,5,1955,10,2007,0,3,,1.0
1097,2558,3,60.0,10890,1,3,3,4,18,5,6,1950,1,2007,8,1,,2.0
1098,2559,3,54.0,7223,1,3,3,4,6,5,5,1950,4,2007,8,4,,1.0
1099,2560,3,51.0,6821,1,3,1,4,6,6,7,2005,8,2007,8,4,,1.75
1100,2561,3,63.0,4000,1,3,3,4,6,7,8,1995,6,2007,8,4,,2.0
1101,2562,3,53.0,6720,1,3,3,4,6,6,7,1950,4,2007,1,4,,2.0
1102,2563,3,53.0,7155,1,3,3,4,6,6,8,1991,7,2007,8,4,,2.0
1103,2564,3,60.0,7230,1,3,3,4,6,7,7,1992,10,2007,8,4,,2.5
1104,2565,3,126.0,13108,1,1,1,4,6,5,5,1951,6,2007,8,4,,1.0
1105,2566,3,110.0,7810,1,0,1,4,6,4,6,2003,11,2007,8,4,,1.75
1106,2567,3,79.0,6221,1,0,3,4,6,5,5,1950,10,2007,8,4,,1.75
1107,2568,3,69.25566076574722,25485,1,0,3,1,6,6,4,1960,5,2007,8,4,,1.0
1108,2569,3,69.25566076574722,21579,1,0,3,1,6,6,6,1968,9,2007,1,4,,1.0
1109,2570,4,24.0,1782,1,3,3,4,1,6,6,1980,12,2007,8,4,,2.0
1110,2571,3,69.25566076574722,17871,1,1,3,4,6,4,5,1996,6,2007,8,4,,1.0
1111,2572,4,35.0,3907,1,0,0,4,1,8,5,1988,3,2007,8,4,,1.0
1112,2573,3,69.25566076574722,20693,1,0,0,0,6,7,5,1971,2,2007,8,4,,1.0
1113,2574,3,70.0,18044,1,0,1,1,6,8,5,1986,8,2007,8,4,,1.0
1114,2575,4,50.0,7000,1,3,3,0,9,6,7,1950,5,2007,8,4,,1.75
1115,2576,4,50.0,7288,1,3,3,4,9,5,7,2003,9,2007,8,4,,1.75
1116,2577,4,50.0,9060,1,3,3,4,9,5,6,1999,3,2007,8,2,,2.0
1117,2578,4,46.0,3672,1,3,3,4,9,5,7,1950,9,2007,8,4,,1.0
1118,2579,4,64.0,11067,1,3,3,0,9,2,4,1950,3,2007,8,4,,1.75
1119,2580,0,75.0,8250,1,3,3,4,9,5,6,2006,6,2007,8,4,,2.0
1120,2581,0,65.0,6565,1,3,3,0,9,4,6,1980,8,2007,8,0,,1.0
1121,2582,0,60.0,6060,1,3,3,4,9,5,9,2007,11,2007,8,4,,1.0
1122,2583,4,59.0,5568,1,0,1,4,6,8,5,2007,10,2007,6,5,,1.0
1123,2584,3,69.25566076574722,12150,1,0,0,1,11,6,6,1979,1,2007,8,4,,1.5
1124,2585,3,80.0,10000,1,3,3,4,11,5,5,2002,12,2007,8,4,,1.0
1125,2586,3,44.0,12864,1,0,3,1,11,7,5,2002,7,2007,8,4,,1.0
1126,2587,3,69.25566076574722,9928,1,0,3,1,11,7,5,1992,5,2007,8,4,,1.0
1127,2588,3,69.25566076574722,8750,1,0,3,4,11,7,6,1975,3,2007,8,4,,1.5
1128,2589,3,82.0,8410,1,0,3,0,11,6,6,1974,4,2007,8,4,,1.5
1129,2590,3,46.0,4054,1,0,3,4,23,7,6,1987,10,2007,8,4,,1.0
1130,2591,3,149.0,19958,1,3,3,4,23,6,8,1995,7,2007,8,4,,1.0
1131,2592,3,67.0,8368,1,0,1,4,23,7,5,2007,4,2007,6,5,,1.0
1132,2593,3,68.0,8298,1,0,1,4,23,8,5,2007,9,2007,6,5,,1.0
1133,2594,3,42.0,10331,1,3,3,1,23,7,7,1985,7,2007,8,4,,1.0
1134,2595,3,69.25566076574722,6718,1,0,3,4,23,8,5,2001,1,2007,8,4,,1.0
1135,2596,3,80.0,11305,1,3,3,4,23,8,5,2002,4,2007,8,4,,1.0
1136,2597,3,69.25566076574722,7777,1,0,3,4,23,6,5,1996,11,2007,8,4,,1.0
1137,2598,3,69.25566076574722,11800,1,0,3,4,23,7,5,2004,7,2007,8,4,,2.0
1138,2599,3,85.0,12633,1,0,1,4,23,10,5,2007,9,2007,6,5,,1.0
1139,2600,3,200.0,43500,1,3,3,4,11,3,5,1953,6,2007,8,4,,1.0
1140,2601,4,62.0,6710,1,0,3,3,11,6,5,1997,6,2007,8,4,,1.5
1141,2602,4,21.0,1504,1,3,3,4,10,4,4,1972,5,2007,8,4,,2.0
1142,2603,4,69.25566076574722,1533,1,3,3,4,10,4,5,1970,7,2007,8,4,,1.5
1143,2604,4,21.0,1495,1,3,3,4,10,4,6,1970,5,2007,8,4,,2.0
1144,2605,4,21.0,1890,1,3,3,4,10,4,3,1976,4,2007,0,4,,2.0
1145,2606,3,72.0,9129,1,3,3,4,11,5,5,1977,7,2007,8,4,,1.5
1146,2607,3,69.25566076574722,15957,1,0,2,0,11,6,6,1977,9,2007,8,4,,1.5
1147,2608,3,61.0,33983,1,0,3,4,11,5,6,1994,5,2007,8,4,,1.0
1148,2609,3,68.0,8286,1,0,3,0,11,5,7,1977,6,2007,8,4,,2.0
1149,2610,3,50.0,6723,1,3,3,4,11,5,7,1971,9,2007,8,4,,1.5
1150,2611,3,124.0,27697,1,3,3,4,11,4,3,1961,11,2007,0,0,,1.0
1151,2612,3,69.25566076574722,11000,1,1,3,0,11,5,6,2003,6,2007,8,4,,1.0
1152,2613,3,65.0,11625,1,0,3,4,11,5,7,1983,5,2007,8,4,,1.0
1153,2614,3,62.0,10447,1,3,3,4,11,5,6,1984,12,2007,8,4,,1.0
1154,2615,3,69.25566076574722,11027,1,0,3,4,12,6,5,1954,5,2006,8,4,,1.0
1155,2616,3,85.0,10533,1,0,3,4,12,6,6,1956,8,2006,8,4,,1.0
1156,2617,3,69.25566076574722,11765,1,0,3,0,12,5,5,1957,6,2006,8,4,,1.0
1157,2618,3,69.25566076574722,39384,1,0,2,1,12,6,6,1957,10,2006,8,0,,1.0
1158,2619,3,90.0,11727,1,3,3,0,12,7,6,1969,3,2006,8,4,,1.0
1159,2620,3,60.0,8238,1,0,3,4,8,6,5,1998,5,2006,8,4,,2.0
1160,2621,3,69.25566076574722,13041,1,1,3,4,8,6,5,1995,2,2006,8,4,,2.0
1161,2622,3,54.0,9783,1,0,3,4,8,6,5,1996,5,2006,8,4,,2.0
1162,2623,3,50.0,13128,1,0,1,1,8,8,5,2005,1,2006,8,4,,2.0
1163,2624,3,42.0,13751,1,0,1,1,8,7,5,2006,5,2006,6,5,,2.0
1164,2625,3,68.0,13108,1,0,3,4,22,8,5,1994,12,2006,8,4,,2.0
1165,2626,3,69.25566076574722,8076,1,0,3,4,8,6,6,1994,7,2006,8,4,,1.0
1166,2627,3,30.0,3701,1,0,3,4,22,8,5,1987,8,2006,8,4,,1.0
1167,2628,3,59.0,16023,1,0,1,1,22,9,5,2006,3,2006,6,5,,2.0
1168,2629,3,60.0,18062,1,0,1,1,22,10,5,2006,9,2006,6,5,,2.0
1169,2630,3,63.0,12292,1,0,1,1,22,9,5,2006,7,2006,6,5,,2.0
1170,2631,3,82.0,16052,1,0,3,1,22,10,5,2006,7,2006,6,5,,2.0
1171,2632,3,92.0,15922,1,0,1,0,22,9,5,2006,1,2006,6,5,,2.0
1172,2633,3,60.0,8147,1,3,1,4,22,9,5,2005,8,2006,8,4,,1.0
1173,2634,3,90.0,18261,1,0,1,4,22,9,5,2005,9,2006,8,4,,1.0
1174,2635,3,69.25566076574722,10464,1,0,3,3,14,6,6,1980,6,2006,8,4,,1.5
1175,2636,3,81.0,10530,1,3,3,4,14,7,5,1978,7,2006,8,4,,2.0
1176,2637,3,69.25566076574722,9927,1,0,3,4,14,7,5,1976,7,2006,8,4,,1.5
1177,2638,1,75.0,9512,1,0,3,4,21,7,5,2006,6,2006,6,5,,2.0
1178,2639,3,81.0,10530,1,3,3,4,14,6,6,2000,6,2006,8,4,,1.5
1179,2640,3,80.0,10000,1,3,3,4,14,6,6,1974,6,2006,8,4,,1.0
1180,2641,3,60.0,7200,1,3,3,4,12,4,4,1971,3,2006,8,4,,1.0
1181,2642,2,26.0,8773,1,1,3,2,12,6,5,2002,9,2006,8,4,,1.0
1182,2643,4,24.0,2760,1,3,3,4,2,6,5,1973,12,2006,8,4,,2.0
1183,2644,4,24.0,2160,1,3,3,4,2,5,6,1973,6,2006,8,4,,2.0
1184,2645,4,21.0,1890,1,3,3,4,2,6,7,1972,7,2006,8,4,,2.0
1185,2646,4,21.0,1680,1,3,3,4,2,6,5,1972,7,2006,8,4,,2.0
1186,2647,4,21.0,1680,1,3,3,4,2,6,5,1972,10,2006,8,4,,2.0
1187,2648,3,53.0,4043,1,3,3,4,13,6,5,1975,7,2006,8,4,,1.0
1188,2649,3,65.0,7514,1,3,3,4,12,5,7,1975,9,2006,8,4,,1.0
1189,2650,3,24.0,2280,1,3,3,2,13,7,7,1976,4,2006,8,4,,1.0
1190,2651,3,24.0,2179,1,3,3,4,13,6,5,1976,7,2006,8,4,,2.0
1191,2652,3,72.0,16387,1,0,3,4,16,9,5,2006,8,2006,6,5,,2.0
1192,2653,3,110.0,16163,1,3,3,0,16,8,5,2004,7,2006,8,4,,1.0
1193,2654,3,108.0,12228,1,3,3,0,16,7,5,2006,9,2006,6,5,,1.0
1194,2655,3,120.0,14780,1,0,1,0,16,9,5,2005,6,2006,8,4,,1.0
1195,2656,3,120.0,13975,1,0,3,0,16,9,5,2006,8,2006,6,5,,2.0
1196,2657,3,82.0,9942,1,0,3,4,16,9,5,2006,5,2006,6,5,,2.0
1197,2658,3,103.0,12867,1,0,3,0,16,8,5,2006,7,2006,6,5,,2.0
1198,2659,3,82.0,10672,1,0,3,4,16,8,5,2006,11,2006,6,5,,2.0
1199,2660,3,82.0,11643,1,0,3,4,16,8,5,2006,8,2006,6,5,,2.0
1200,2661,3,121.0,13758,1,0,3,4,16,9,5,2006,3,2006,6,5,,1.0
1201,2662,3,131.0,14828,1,0,3,0,16,9,5,2005,8,2006,8,4,,1.0
1202,2663,3,69.25566076574722,13215,1,0,3,0,16,8,5,2004,2,2006,8,4,,2.0
1203,2664,3,48.0,5911,1,3,3,4,16,9,5,2005,3,2006,8,4,,1.0
1204,2665,3,61.0,7740,1,3,3,4,16,9,5,2006,6,2006,6,5,,1.0
1205,2666,3,48.0,6373,1,3,3,4,16,9,5,2006,6,2006,6,5,,1.0
1206,2667,3,65.0,10237,1,3,3,4,8,6,5,2006,2,2006,6,5,,2.0
1207,2668,3,65.0,10237,1,3,3,4,8,7,5,2006,9,2006,6,5,,2.0
1208,2669,3,102.0,11660,1,0,3,4,8,6,5,2006,7,2006,6,5,,1.0
1209,2670,3,96.0,11631,1,0,3,0,8,8,5,2005,6,2006,6,5,,2.0
1210,2671,3,75.0,9073,1,0,3,4,8,7,5,2006,10,2006,6,5,,2.0
1211,2672,3,43.0,3087,1,3,3,4,0,7,5,2006,11,2006,6,5,,1.0
1212,2673,3,69.25566076574722,2938,1,3,3,4,0,7,5,2002,5,2006,8,4,,1.0
1213,2674,4,69.25566076574722,3072,1,3,3,4,0,7,5,2004,9,2006,8,4,,1.0
1214,2675,3,43.0,3010,1,3,3,4,0,7,5,2006,6,2006,6,5,,1.0
1215,2676,3,59.0,9171,1,0,3,4,8,7,5,2005,7,2006,8,4,,2.0
1216,2677,3,69.25566076574722,8658,1,0,3,4,8,6,5,2000,4,2006,8,4,,2.0
1217,2678,3,69.25566076574722,12104,1,0,3,3,8,7,5,2006,8,2006,6,5,,2.0
1218,2679,3,84.0,9660,1,0,3,4,15,8,5,1998,2,2006,8,4,,2.0
1219,2680,3,83.0,9545,1,3,3,0,15,8,5,2000,6,2006,8,4,,2.0
1220,2681,3,69.25566076574722,9233,1,0,3,4,15,9,5,2000,3,2006,8,4,,2.0
1221,2682,3,83.0,10019,1,0,3,4,15,8,5,1995,6,2006,8,4,,2.0
1222,2683,3,114.0,17242,1,0,3,4,15,9,5,1994,5,2006,8,4,,2.0
1223,2684,3,69.25566076574722,10236,1,0,3,4,15,8,5,1995,6,2006,8,4,,2.0
1224,2685,3,69.25566076574722,12585,1,0,3,4,15,8,5,1993,10,2006,8,4,,2.0
1225,2686,3,75.0,12447,1,0,3,4,21,8,5,2006,1,2006,6,5,,2.0
1226,2687,3,49.0,15218,1,0,3,1,21,8,5,2006,9,2006,6,5,,1.0
1227,2688,3,85.0,10936,1,3,3,0,21,8,5,2006,9,2006,6,5,,1.0
1228,2689,1,72.0,8640,1,3,3,4,21,8,5,2006,10,2006,6,5,,1.0
1229,2690,1,100.0,13162,1,3,3,0,21,9,5,2006,11,2006,6,5,,2.0
1230,2691,1,65.0,8125,1,3,3,4,21,6,5,2005,2,2006,8,4,,2.0
1231,2692,3,74.0,7733,1,0,3,4,20,6,5,2005,1,2006,8,4,,1.0
1232,2693,3,91.0,11024,1,0,3,0,20,7,5,2006,10,2006,6,5,,1.0
1233,2694,3,63.0,13072,1,3,3,4,20,6,5,2006,3,2006,6,5,,1.0
1234,2695,3,65.0,7800,1,3,3,4,20,7,5,2005,4,2006,8,4,,2.0
1235,2696,3,74.0,7632,1,0,3,4,20,7,5,2005,3,2006,8,4,,2.0
1236,2697,3,70.0,8304,1,0,3,4,20,6,5,1998,7,2006,8,4,,2.0
1237,2698,3,70.0,9370,1,1,3,4,20,6,5,1993,10,2006,8,3,,2.0
1238,2699,3,50.0,7175,1,3,3,4,20,6,5,1991,7,2006,8,4,,1.0
1239,2700,3,50.0,7175,1,3,3,4,20,6,5,1991,6,2006,8,4,,1.0
1240,2701,3,69.25566076574722,9019,1,0,3,4,20,6,5,1994,7,2006,8,4,,2.0
1241,2702,3,70.0,9100,1,3,3,4,19,5,4,1962,7,2006,8,4,,1.0
1242,2703,4,68.0,8927,1,3,3,4,19,6,6,1977,8,2006,8,4,,1.75
1243,2704,3,69.25566076574722,9240,1,0,3,4,19,5,6,2002,3,2006,8,4,,1.0
1244,2705,3,69.25566076574722,9308,1,0,3,1,19,5,5,1965,7,2006,8,4,,1.0
1245,2706,3,65.0,8450,1,3,3,4,19,5,6,1968,11,2006,0,4,,1.0
1246,2707,3,69.25566076574722,8638,1,0,3,4,19,5,6,1963,10,2006,8,4,,1.0
1247,2708,3,69.25566076574722,13052,1,0,3,1,19,5,6,1965,1,2006,8,4,,1.0
1248,2709,3,69.25566076574722,8020,1,0,3,4,19,5,6,1964,4,2006,8,4,,1.0
1249,2710,3,69.25566076574722,8789,1,0,3,4,19,5,6,1967,6,2006,8,4,,1.0
1250,2711,3,100.0,14330,1,0,2,0,24,7,4,1974,1,2006,8,4,,1.5
1251,2712,3,105.0,11025,1,3,1,4,15,8,5,1993,10,2006,8,4,,2.0
1252,2713,1,34.0,3628,1,3,3,4,21,7,5,2004,5,2006,8,4,,1.0
1253,2714,1,24.0,2544,1,3,3,4,21,7,5,2005,7,2006,8,4,,2.0
1254,2715,1,69.25566076574722,2998,1,3,3,4,21,6,5,2000,6,2006,8,4,,2.0
1255,2716,1,69.25566076574722,4447,1,0,3,2,21,7,5,2003,7,2006,8,4,,2.0
1256,2717,1,114.0,8314,1,0,3,0,21,7,5,1998,11,2006,8,4,,2.0
1257,2718,1,60.0,7180,1,0,3,4,21,8,5,2002,9,2006,8,4,,1.0
1258,2719,3,79.0,13110,1,0,3,0,14,5,6,1972,7,2006,8,4,,1.0
1259,2720,3,78.0,10140,1,3,3,4,14,7,6,1967,4,2006,8,4,,1.0
1260,2721,3,80.0,9600,1,3,3,0,12,5,5,1968,7,2006,8,4,,1.0
1261,2722,3,72.0,8640,1,3,3,4,12,5,5,1968,6,2006,8,4,,2.0
1262,2723,3,78.0,9360,1,3,3,4,12,6,7,2004,8,2006,8,0,,1.0
1263,2724,3,70.0,8400,1,3,3,4,12,5,6,1968,8,2006,8,4,,1.5
1264,2725,3,69.25566076574722,9759,1,0,3,4,12,5,5,1966,3,2006,8,4,,1.0
1265,2726,3,80.0,9600,1,3,3,4,12,5,7,1967,7,2006,8,4,,1.5
1266,2727,3,80.0,8800,1,3,3,4,12,6,7,2000,6,2006,8,0,,1.0
1267,2728,3,69.25566076574722,10368,1,0,3,1,12,6,6,1964,4,2006,8,4,,1.0
1268,2729,3,85.0,9350,1,3,3,4,12,5,6,1964,7,2006,8,4,,2.0
1269,2730,3,80.0,10800,1,3,3,4,12,5,7,1960,5,2006,8,4,,1.0
1270,2731,3,60.0,8550,1,3,3,4,12,6,8,1950,7,2006,8,4,,1.0
1271,2732,3,68.0,9724,1,3,3,4,12,5,7,1950,5,2006,8,4,,1.0
1272,2733,3,80.0,9600,1,3,3,4,12,5,6,1990,6,2006,8,4,,1.0
1273,2734,3,89.0,10858,1,3,3,0,12,5,6,1952,7,2006,8,5,,1.0
1274,2735,3,80.0,9600,1,3,3,4,12,5,5,1951,5,2006,8,4,,1.0
1275,2736,3,79.0,9462,1,3,3,4,12,5,6,1973,7,2006,8,4,,2.0
1276,2737,3,82.0,9888,1,3,3,4,12,5,6,1975,3,2006,8,4,,1.0
1277,2738,3,69.25566076574722,8917,1,0,3,4,12,5,5,1967,10,2006,8,4,,1.0
1278,2739,3,69.25566076574722,12700,1,0,3,4,12,6,5,1964,11,2006,8,4,,1.5
1279,2740,3,109.0,9723,1,0,3,0,12,6,7,1963,10,2006,8,4,,1.0
1280,2741,3,70.0,8400,1,3,3,0,12,5,5,1957,3,2006,8,4,,1.0
1281,2742,3,69.25566076574722,9610,1,0,3,0,12,6,6,1958,12,2006,8,4,,1.0
1282,2743,3,125.0,10000,1,3,3,0,12,5,6,1956,2,2006,8,4,,1.5
1283,2744,3,72.0,10152,1,3,3,4,12,6,6,1994,5,2006,8,4,,1.0
1284,2745,3,70.0,8092,1,3,3,4,12,6,8,2000,6,2006,8,0,,1.0
1285,2746,3,66.0,12778,1,3,3,4,12,5,6,2003,1,2006,8,4,,1.0
1286,2747,3,75.0,10170,1,3,3,0,12,6,6,1951,6,2006,8,4,,1.0
1287,2748,3,55.0,7700,1,3,3,4,12,5,7,1956,9,2006,8,4,,1.5
1288,2749,3,65.0,11050,1,3,3,4,12,5,5,1956,7,2006,8,4,,1.0
1289,2750,3,80.0,13600,1,3,0,4,12,5,6,1955,11,2006,8,4,,1.0
1290,2751,3,85.0,15428,1,3,3,4,12,5,6,1991,6,2006,8,4,,1.0
1291,2752,3,118.0,21299,1,3,3,4,12,7,5,1963,12,2006,0,0,,1.0
1292,2753,3,70.0,13300,1,3,3,4,12,5,5,2001,6,2006,8,4,,1.0
1293,2754,3,94.0,22136,1,3,3,4,17,5,5,1975,7,2006,8,4,,1.75
1294,2755,3,50.0,7500,1,3,3,4,12,6,6,1950,10,2006,8,4,,1.75
